"Date of Download: 2023-08-09_15:19:08"
"Search Parameters: Data Level:all  Trait List:  Trial List:11385,11386,11450,11451,11453,11454,11455,11458,11460,10549,10548,11461  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Cassava anthracnose disease severity|month 5|COMP:0000273","Cassava anthracnose disease severity|month 7|COMP:0000274","Cassava bacterial blight severity|month 5|COMP:0000271","Cassava bacterial blight severity|month 7|COMP:0000272","Red spider mite severity|month 5|COMP:0000319","branching level counting|CO_334:0000079","cassava anthractnose disease severity in 3-month|CO_334:0000218","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh shoot weight measurement in kg per plot|CO_334:0000016","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","marketable root weight measurement in kg|CO_334:0000131","non marketable root number counting|CO_334:0000168","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","red spider mite severity : visual 1-5|CO_334:0000044","red spider mite severity : visual 1-5|month 7|COMP:0000283","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2017","174","CIAT","CIAT cassava breeding, Cali, Colombia","11386","201782BCPRC_tuma","201782BCPRC_tuma","RCBD","4","4.5","","no","no","2017-July-26","2018-May-10","534","Tumaco","323773","SM3536-44","","plot","6385796","201782BCPRC_tuma_rep2_SM3536-44_16","2","2","16","2","7","test","","1","1","1","1","1","","1","1","29.5741777777777","103","28.4814814814815","","15.38","","4","1","","0","0","","31","20","4","246","","6","1","1","3","","","","53","2.44","0.19","","18","","","1","3"," (Operator: lizbethpino, Time: )"
"2017","174","CIAT","CIAT cassava breeding, Cali, Colombia","11386","201782BCPRC_tuma","201782BCPRC_tuma","RCBD","4","4.5","","no","no","2017-July-26","2018-May-10","534","Tumaco","323155","SM3677-74","","plot","6385822","201782BCPRC_tuma_rep2_SM3677-74_13","2","2","13","2","10","test","","1","1","1","1","1","","1","1","31.1805405405405","134","27.7777777777778","","15","","4","1","","0","0","","45","20","4","283","","6","1","1","3","","","","51","2.43","0.21","","20","","","1","2"," (Operator: lizbethpino, Time: )"
"2017","174","CIAT","CIAT cassava breeding, Cali, Colombia","11386","201782BCPRC_tuma","201782BCPRC_tuma","RCBD","4","4.5","","no","no","2017-July-26","2018-May-10","534","Tumaco","2266035","SM3762-15","","plot","6385808","201782BCPRC_tuma_rep2_SM3762-15_14","2","2","14","2","9","test","","1","1","1","1","1","","1","1","29.1585454545454","114","29.4074074074074","","15.88","","4","1","","2","1.21","","44","20","4","239","","6","1","1","3","","","","51","2.38","0.18","","13","","","1","3"," (Operator: lizbethpino, Time: )"
"2017","174","CIAT","CIAT cassava breeding, Cali, Colombia","11386","201782BCPRC_tuma","201782BCPRC_tuma","RCBD","4","4.5","","no","no","2017-July-26","2018-May-10","534","Tumaco","2175624","Eco-Blanca","","plot","6385797","201782BCPRC_tuma_rep3_Eco-Blanca_26","3","3","26","3","4","check","","1","1","1","1","1","","1","1","24.2153696498054","107","30.5185185185185","","16.48","","4","1","","2","1.83","","45","20","4","187","","6","1","1","3","","","","38","2.7","0.13","","16","","","1","1"," (Operator: lizbethpino, Time: )"
"2017","174","CIAT","CIAT cassava breeding, Cali, Colombia","11386","201782BCPRC_tuma","201782BCPRC_tuma","RCBD","4","4.5","","no","no","2017-July-26","2018-May-10","534","Tumaco","2261490","GM1556-4","","plot","6385820","201782BCPRC_tuma_rep3_GM1556-4_23","3","3","23","3","1","test","","1","1","1","1","1","","1","1","27.1244827586206","122","21.2592592592593","","11.48","","4","1","","1","0.43","","48","20","4","318","","6","1","1","3","","","","42","1.86","0.12","","19","","","1","3"," (Operator: lizbethpino, Time: )"
"2017","174","CIAT","CIAT cassava breeding, Cali, Colombia","11386","201782BCPRC_tuma","201782BCPRC_tuma","RCBD","4","4.5","","no","no","2017-July-26","2018-May-10","534","Tumaco","323475","GM3518-42","","plot","6385815","201782BCPRC_tuma_rep3_GM3518-42_33","3","3","33","3","11","test","","1","1","1","1","1","","1","1","26.5485929648241","104","31.2777777777778","","16.89","","4","1","","2","1.54","","57","20","4","262","","6","1","1","3","","","","38","2.12","0.13","","15","","","1","2"," (Operator: lizbethpino, Time: )"
"2017","174","CIAT","CIAT cassava breeding, Cali, Colombia","11386","201782BCPRC_tuma","201782BCPRC_tuma","RCBD","4","4.5","","no","no","2017-July-26","2018-May-10","534","Tumaco","323492","GM3518-66","","plot","6385813","201782BCPRC_tuma_rep3_GM3518-66_29","3","3","29","3","7","test","","1","1","1","1","1","","1","1","34.9866101694915","108","22.537037037037","","12.17","","4","1","","4","2.45","","63","20","4","275","","6","1","1","3","","","","26","1.98","0.21","","19","","","1","2"," (Operator: lizbethpino, Time: )"
"2017","174","CIAT","CIAT cassava breeding, Cali, Colombia","11386","201782BCPRC_tuma","201782BCPRC_tuma","RCBD","4","4.5","","no","no","2017-July-26","2018-May-10","534","Tumaco","323494","GM3518-68","","plot","6385810","201782BCPRC_tuma_rep3_GM3518-68_24","3","3","24","3","2","test","","1","1","1","1","1","","1","1","26.7606666666667","113","17.8333333333333","","9.63","","4","1","","2","1.52","","64","20","4","296","","6","1","1","3","","","","23","1.6","0.1","","20","","","1","2"," (Operator: lizbethpino, Time: )"
"2017","174","CIAT","CIAT cassava breeding, Cali, Colombia","11386","201782BCPRC_tuma","201782BCPRC_tuma","RCBD","4","4.5","","no","no","2017-July-26","2018-May-10","534","Tumaco","323528","GM3594-70","","plot","6385825","201782BCPRC_tuma_rep3_GM3594-70_30","3","3","30","3","8","test","","1","1","1","1","1","","1","1","32.1586821705426","101","47.2592592592593","","25.52","","4","1","","5","3.8","","42","20","4","304","","6","1","1","3","","","","35","2.84","0.26","","17","","","1","3"," (Operator: lizbethpino, Time: )"
"2017","174","CIAT","CIAT cassava breeding, Cali, Colombia","11386","201782BCPRC_tuma","201782BCPRC_tuma","RCBD","4","4.5","","no","no","2017-July-26","2018-May-10","534","Tumaco","322010","GM3650-51","","plot","6385816","201782BCPRC_tuma_rep3_GM3650-51_32","3","3","32","3","10","test","","1","1","1","1","1","","1","1","28.9273214285714","128","40.2962962962963","","21.76","","4","2","","0","0","","58","20","4","263","","6","1","1","3","","","","46","2.42","0.18","","16","","","1","3"," (Operator: lizbethpino, Time: )"
"2017","174","CIAT","CIAT cassava breeding, Cali, Colombia","11386","201782BCPRC_tuma","201782BCPRC_tuma","RCBD","4","4.5","","no","no","2017-July-26","2018-May-10","534","Tumaco","2265267","ICA-P13","","plot","6385801","201782BCPRC_tuma_rep3_ICA-P13_27","3","3","27","3","5","check","","1","1","1","1","1","","1","1","31.9643891402715","59","34.9259259259259","","18.86","","3","1","","4","3.17","","55","20","3","157","","6","1","1","3","","","","26","2.43","0.22","","15","","","1","1"," (Operator: lizbethpino, Time: )"
"2017","174","CIAT","CIAT cassava breeding, Cali, Colombia","11386","201782BCPRC_tuma","201782BCPRC_tuma","RCBD","4","4.5","","no","no","2017-July-26","2018-May-10","534","Tumaco","323773","SM3536-44","","plot","6385794","201782BCPRC_tuma_rep3_SM3536-44_31","3","3","31","3","9","test","","1","1","1","1","1","","1","1","26.5153023255814","112","32.1296296296296","","17.35","","4","1","","1","0.7","","46","20","4","251","","6","1","1","3","","","","37","2.29","0.14","","17","","","1","3"," (Operator: lizbethpino, Time: )"
"2017","174","CIAT","CIAT cassava breeding, Cali, Colombia","11386","201782BCPRC_tuma","201782BCPRC_tuma","RCBD","4","4.5","","no","no","2017-July-26","2018-May-10","534","Tumaco","323155","SM3677-74","","plot","6385805","201782BCPRC_tuma_rep3_SM3677-74_25","3","3","25","3","3","test","","1","1","1","1","1","","1","1","25.0022222222222","94","16.962962962963","","9.16","","4","1","","0","0","","54","20","4","227","","6","1","1","3","","","","33","1.52","0.08","","16","","","1","2"," (Operator: lizbethpino, Time: )"
"2017","174","CIAT","CIAT cassava breeding, Cali, Colombia","11386","201782BCPRC_tuma","201782BCPRC_tuma","RCBD","4","4.5","","no","no","2017-July-26","2018-May-10","534","Tumaco","2266035","SM3762-15","","plot","6385824","201782BCPRC_tuma_rep3_SM3762-15_28","3","3","28","3","6","test","","1","1","1","1","1","","1","1","29.7575486381323","136","24.3888888888889","","13.17","","4","1","","1","0.61","","26","20","4","251","","6","1","1","3","","","","30","2.79","0.22","","10","","","1","3"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","6418461","BLANCA-CANDELILLAS","","plot","6418488","201889CQPRC_tuma_rep1_BLANCA-CANDELILLAS_6","1","1","6","1","6","check","","1","1","1","1","1","","1","1","29.8400478468899","92.4","6.95555555555555","0.08","3.13","","4","1.2","","1.33","0.95","","38","20","4","301","","5","1","1","3","1","","2","4","2.27","0.18","","12","2","1","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","139257","CG1141-1","","plot","6418498","201889CQPRC_tuma_rep1_CG1141-1","1","1","12","1","12","check","","1","1","1","1","1","","1","1","33.2272043010752","26.6","16.6666666666667","0.163","7.5","","5","2.33","","1.66","1.29","","71","20","5","257","","3","1","1","3","1","","2","11.33","3.09","0.3","","12","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","152748","CM9456-12","","plot","6418489","201889CQPRC_tuma_rep1_CM9456-12_1","1","1","1","1","1","test","","1","1","1","1","1","","1","1","34.8975276752767","46.63","12.0666666666667","0.3","5.43","","5","1","","0.3","0.12","","48","20","5","306","","4","1","1","3","1","","2","6","3.03","0.32","","8","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","2257835","CMB8527","","plot","6418474","201889CQPRC_tuma_rep1_CMB8527_2","1","1","2","1","2","test","","1","1","1","1","1","","1","1","34.6671215880893","37.7","4","0.148","1.8","","4","1","","0.2","0.104","","24","20","4","246","","5","1","1","3","1","","2","3.4","1.8","0.188","","9","1","4","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","139299","COL2215","","plot","6418471","201889CQPRC_tuma_rep1_COL2215_13","1","1","13","1","13","check","","1","1","1","1","1","","1","1","36.5150566037736","60.5","14.1333333333333","0.07","6.36","","5","1","","0.33","0.31","","29","20","5","277","","4","1","1","3","1","","3","5","2.99","0.34","","11","3","3","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","2175624","Eco-Blanca","","plot","6418464","201889CQPRC_tuma_rep1_Eco-Blanca_14","1","1","14","1","14","check","","1","1","1","1","1","","1","1","29.2071980676328","57","5.71111111111111","0.09","2.57","","5","1","","1","0.56","","32","20","5","292","","5","1","1","3","1","","2","4","2.24","0.17","","20","2","4","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","283566","GM1692-56","","plot","6418465","201889CQPRC_tuma_rep1_GM1692-56_3","1","1","3","1","3","test","","1","1","1","1","1","","1","1","35.9200366300366","24.85","17.3955555555556","1.01","7.828","","5","1","","0.5","0.27","","90","20","5","260","","4","1","1","3","1","","3","9.75","3.07","0.34","","1","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","166651","GM214-62","","plot","6418467","201889CQPRC_tuma_rep1_GM214-62_4","1","1","4","1","4","test","","1","1","1","1","1","","1","1","37.4688059701492","51.2","11.6666666666667","0.21","5.25","","5","1","","0.4","0.2","","36.6","20","5","302","","5","1","1","3","1","","2","6.4","3.04","0.36","","13","1","4","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","309095","GM3790-2","","plot","6418476","201889CQPRC_tuma_rep1_GM3790-2_5","1","1","5","1","5","test","","1","1","1","1","1","","1","1","36.0700784313725","65.7","13.5111111111111","0.07","6.08","","4","1","","0.4","0.24","","71","20","4","306","","5","1","1","3","1","","3","9.2","2.87","0.32","","20","1","3","1","2"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","140368","SM1127-8","","plot","6418472","201889CQPRC_tuma_rep1_SM1127-8_7","1","1","7","1","7","test","","1","1","1","1","1","","1","1","34.7935606060606","89","7.77777777777778","0.5","3.5","","4","1","","0","0","","90","20","4","298","","1","1","1","3","2","","2","10","2.95","0.31","","1","1","4","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","211877","SM3106-14","","plot","6418491","201889CQPRC_tuma_rep1_SM3106-14_8","1","1","8","1","8","test","","1","1","1","1","1","","1","1","36.6494833948339","58.5","21.0222222222222","0.19","9.46","","5","1","","0.5","0.33","","48.5","20","5","266","","2","1","1","2","2","","2","10.5","3.06","0.35","","7","1","4","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","310088","SM3553-27","","plot","6418499","201889CQPRC_tuma_rep1_SM3553-27_9","1","1","9","1","9","test","","1","1","1","1","1","","1","1","32.3876888888889","68.38","7.37777777777778","0.13","3.32","","4","1","","1","0.78","","64.3","20","4","251","","4","1","1","2","2","","2","5.75","2.48","0.23","","10","1","1","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","310664","SM3562-32","","plot","6418479","201889CQPRC_tuma_rep1_SM3562-32_10","1","1","10","1","10","test","","1","1","1","1","1","","1","1","36.4387218045113","93.25","23.1777777777778","0.23","10.43","","4","2","","0.25","0.18","","70","20","4","296","","4","1","1","3","2","","2","12.75","3","0.34","","8","1","4","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","6418494","201889CQPRC_tuma_rep1_SMB2446-2_11","1","1","11","1","11","check","","1","1","1","1","1","","1","1","33.0461702127659","11","29.9333333333333","0.44","13.47","","5","1","","2","1.24","","124","20","5","295","","1","1","1","3","1","","3","17","3.12","0.3","","6","1","4","1","2"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","6418461","BLANCA-CANDELILLAS","","plot","6418469","201889CQPRC_tuma_rep2_BLANCA-CANDELILLAS_15","2","2","15","2","14","check","","1","1","1","1","1","","1","1","29.1314375436148","91.6","3.44444444444444","0.03","1.55","","4","1","","0.66","0.31","","20","20","4","259","","5","1","1","3","1","","2","3","1.55","0.117","","18","2","1","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","139257","CG1141-1","","plot","6418485","201889CQPRC_tuma_rep2_CG1141-1","2","2","23","2","6","check","","1","1","1","1","1","","1","1","38.3664","70","8.13333333333333","0.072","3.66","","4","1","","0.8","0.75","","10","20","4","171","","5","1","1","3","1","","2","6","2.85","0.35","","13","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","152748","CM9456-12","","plot","6418484","201889CQPRC_tuma_rep2_CM9456-12_20","2","2","20","2","9","test","","1","1","1","1","1","","1","1","34.8288235294117","50","5.93333333333333","0.118","2.67","","4","1","","0.66","0.35","","26","20","4","258","","4","1","1","3","1","","2","4","1.9","0.2","","10","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","2257835","CMB8527","","plot","6418478","201889CQPRC_tuma_rep2_CMB8527_16","2","2","16","2","13","test","","1","1","1","1","1","","1","1","39.6559259259259","26.2","12.8888888888889","0.44","5.8","","4","1","","1.4","0.84","","29","20","4","279","","5","1","1","3","1","","2","9","2.79","0.36","","7","1","4","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","139299","COL2215","","plot","6418493","201889CQPRC_tuma_rep2_COL2215_19","2","2","19","2","10","check","","1","1","1","1","1","","1","1","37.1122641509434","66.25","2","0.07","0.9","","5","1","","1","0.71","","18","20","5","215","","4","1","1","3","1","","3","1.5","0.9","0.105","","10","3","3","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","2175624","Eco-Blanca","","plot","6418497","201889CQPRC_tuma_rep2_Eco-Blanca_25","2","2","25","2","4","check","","1","1","1","1","1","","1","1","33.0617592592592","113","6.13333333333333","0.104","2.76","","4","1","","0.8","0.66","","17","20","4","239","","5","1","1","3","1","","2","7","2.39","0.23","","20","2","4","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","283566","GM1692-56","","plot","6418503","201889CQPRC_tuma_rep2_GM1692-56_24","2","2","24","2","5","test","","1","1","1","1","1","","1","1","25.0022222222222","49","0.422222222222222","0.03","0.19","","3","1","","0","0","","9","20","3","155","","1","1","1","3","1","","3","1","0.19","0.01","","1","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","166651","GM214-62","","plot","6418463","201889CQPRC_tuma_rep2_GM214-62_18","2","2","18","2","11","test","","1","1","1","1","1","","1","1","42.0313684210526","101.8","4.91111111111111","0.016","2.21","","4","1","","0","0","","14","20","4","226","","5","1","1","3","1","","2","3","2.21","0.31","","10","1","4","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","309095","GM3790-2","","plot","6418501","201889CQPRC_tuma_rep2_GM3790-2_28","2","2","28","2","1","test","","1","1","1","1","1","","1","1","28.9344221105527","68.6","4.93333333333333","0.104","2.22","","4","1","","0.2","0.09","","13.6","20","4","210","","5","1","1","3","1","","3","5","2.15","0.16","","15","1","3","1","2"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","140368","SM1127-8","","plot","6418473","201889CQPRC_tuma_rep2_SM1127-8_17","2","2","17","2","12","test","","1","1","1","1","1","","1","1","32.868947368421","83.5","1.86666666666667","0.05","0.84","","4","1","","0.5","0.35","","23","20","4","269","","2","1","1","3","2","","2","3","0.84","0.08","","4","1","4","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","211877","SM3106-14","","plot","6418490","201889CQPRC_tuma_rep2_SM3106-14_26","2","2","26","2","3","test","","1","1","1","1","1","","1","1","36.6976923076923","71.5","10.5111111111111","0.218","4.73","","4","1","","0.75","0.33","","19","20","4","219","","4","1","1","2","2","","2","9.75","3.01","0.345","","5","1","4","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","310088","SM3553-27","","plot","6418462","201889CQPRC_tuma_rep2_SM3553-27_22","2","2","22","2","7","test","","1","1","1","1","1","","1","1","35.6247955390334","17.5","9.62222222222222","0.14","4.33","","4","1","","1","0.93","","14","20","4","280","","2","1","1","2","2","","2","7","3.02","0.33","","2","1","1","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","310664","SM3562-32","","plot","6418487","201889CQPRC_tuma_rep2_SM3562-32_27","2","2","27","2","2","test","","1","1","1","1","1","","1","1","40.6272571428571","124","2.24444444444444","0.07","1.01","","4","2","","0","0","","16","20","4","210","","2","1","1","3","2","","2","3","1.01","0.135","","3","1","4","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","6418466","201889CQPRC_tuma_rep2_SMB2446-2_29","2","2","29","3","1","check","","1","1","1","1","1","","1","1","49.6452112676056","56.5","1.91111111111111","0.04","0.86","","3","1","","0","0","","15","20","3","151","","2","1","1","3","1","","3","3","0.86","0.15","","11","1","4","1","2"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","6418461","BLANCA-CANDELILLAS","","plot","6418468","201889CQPRC_tuma_rep3_BLANCA-CANDELILLAS_21","3","3","21","2","8","check","","1","1","1","1","1","","1","1","32.5014705882353","106","13.3777777777778","0.08","6.02","","4","1","","2.4","1.91","","21","20","4","254","","5","1","1","3","1","","2","7","3","0.28","","17","2","1","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","139257","CG1141-1","","plot","6418495","201889CQPRC_tuma_rep3_CG1141-1","3","3","33","3","5","check","","1","1","1","1","1","","1","1","28.0795","17.66","4.08888888888889","0.028","1.84","","4","1","","0.333","0.22","","16","20","4","162","","3","1","1","3","1","","2","3.3","1.72","0.12","","13","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","152748","CM9456-12","","plot","6418475","201889CQPRC_tuma_rep3_CM9456-12_39","3","3","39","3","11","test","","1","1","1","1","1","","1","1","38.2859087509349","18","13.6666666666667","0.313","6.15","","4","1","","2.33","1.66","","20","20","4","259","","4","1","1","3","1","","2","8","3.047","0.373","","18","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","2257835","CMB8527","","plot","6418496","201889CQPRC_tuma_rep3_CMB8527_37","3","3","37","3","9","test","","1","1","1","1","1","","1","1","39.3928789161727","54.6","10.2","0.172","4.59","","4","1","","2.4","1.398","","18","20","4","246","","5","1","1","3","1","","2","7.8","2.708","0.346","","12","1","4","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","139299","COL2215","","plot","6418470","201889CQPRC_tuma_rep3_COL2215_31","3","3","31","3","3","check","","1","1","1","1","1","","1","1","39.8580459770115","48.66","27.6222222222222","0.403","12.43","","4","1","","1.33","1.27","","22","20","4","222","","3","1","1","3","1","","3","7","3","0.39","","14","3","3","1","1"," (Operator: lizbethpino, Time: )"
